Train_name,Station_name,Arrive_time,Departure_time,direction
44,Songjiazhuang,#VALUE!,9:00,0
44,Tiantongyuanbei,9:45,#VALUE!,0
45,Songjiazhuang,#VALUE!,9:40,0
45,Tiantongyuanbei,10:25,#VALUE!,0
46,Songjiazhuang,#VALUE!,10:20,0
46,Tiantongyuanbei,11:05,#VALUE!,0
47,Songjiazhuang,#VALUE!,11:00,0
47,Tiantongyuanbei,11:45,#VALUE!,0
48,Songjiazhuang,#VALUE!,11:40,0
48,Tiantongyuanbei,12:25,#VALUE!,0
49,Songjiazhuang,#VALUE!,12:20,0
49,Tiantongyuanbei,13:05,#VALUE!,0
50,Songjiazhuang,#VALUE!,13:00,0
50,Tiantongyuanbei,13:45,#VALUE!,0
51,Songjiazhuang,#VALUE!,13:40,0
51,Tiantongyuanbei,14:25,#VALUE!,0
52,Songjiazhuang,#VALUE!,14:20,0
52,Tiantongyuanbei,15:05,#VALUE!,0
53,Songjiazhuang,#VALUE!,15:00,0
53,Tiantongyuanbei,15:45,#VALUE!,0
54,Songjiazhuang,#VALUE!,15:40,0
54,Tiantongyuanbei,16:25,#VALUE!,0
55,Songjiazhuang,#VALUE!,16:20,0
55,Tiantongyuanbei,17:05,#VALUE!,0
56,Songjiazhuang,#VALUE!,17:00,0
56,Tiantongyuanbei,17:45,#VALUE!,0
57,Songjiazhuang,#VALUE!,17:20,0
57,Tiantongyuanbei,18:05,#VALUE!,0
58,Songjiazhuang,#VALUE!,17:40,0
58,Tiantongyuanbei,18:25,#VALUE!,0
59,Songjiazhuang,#VALUE!,18:00,0
59,Tiantongyuanbei,18:45,#VALUE!,0
60,Songjiazhuang,#VALUE!,18:20,0
60,Tiantongyuanbei,19:05,#VALUE!,0
61,Songjiazhuang,#VALUE!,18:40,0
61,Tiantongyuanbei,19:25,#VALUE!,0
62,Songjiazhuang,#VALUE!,19:00,0
62,Tiantongyuanbei,19:45,#VALUE!,0
63,Songjiazhuang,#VALUE!,19:40,0
63,Tiantongyuanbei,20:25,#VALUE!,0
64,Songjiazhuang,#VALUE!,20:20,0
64,Tiantongyuanbei,21:05,#VALUE!,0
65,Songjiazhuang,#VALUE!,21:00,0
65,Tiantongyuanbei,21:45,#VALUE!,0
66,Songjiazhuang,#VALUE!,21:40,0
66,Tiantongyuanbei,22:25,#VALUE!,0
67,Songjiazhuang,#VALUE!,22:20,0
67,Tiantongyuanbei,23:05,#VALUE!,0
68,Songjiazhuang,#VALUE!,23:00,0
68,Tiantongyuanbei,23:45,#VALUE!,0
