Train_name,Station_name,Arrive_time,Departure_time,direction
44,Tiantongyuanbei,#VALUE!,10:24,1
44,Songjiazhuang,11:09,#VALUE!,1
45,Tiantongyuanbei,#VALUE!,10:32,1
45,Songjiazhuang,11:17,#VALUE!,1
46,Tiantongyuanbei,#VALUE!,10:40,1
46,Songjiazhuang,11:25,#VALUE!,1
47,Tiantongyuanbei,#VALUE!,10:48,1
47,Songjiazhuang,11:33,#VALUE!,1
48,Tiantongyuanbei,#VALUE!,10:56,1
48,Songjiazhuang,11:41,#VALUE!,1
49,Tiantongyuanbei,#VALUE!,11:04,1
49,Songjiazhuang,11:49,#VALUE!,1
50,Tiantongyuanbei,#VALUE!,11:12,1
50,Songjiazhuang,11:57,#VALUE!,1
51,Tiantongyuanbei,#VALUE!,11:20,1
51,Songjiazhuang,12:05,#VALUE!,1
52,Tiantongyuanbei,#VALUE!,11:28,1
52,Songjiazhuang,12:13,#VALUE!,1
53,Tiantongyuanbei,#VALUE!,11:36,1
53,Songjiazhuang,12:21,#VALUE!,1
54,Tiantongyuanbei,#VALUE!,11:44,1
54,Songjiazhuang,12:29,#VALUE!,1
55,Tiantongyuanbei,#VALUE!,11:52,1
55,Songjiazhuang,12:37,#VALUE!,1
56,Tiantongyuanbei,#VALUE!,12:00,1
56,Songjiazhuang,12:45,#VALUE!,1
57,Tiantongyuanbei,#VALUE!,12:08,1
57,Songjiazhuang,12:53,#VALUE!,1
58,Tiantongyuanbei,#VALUE!,12:16,1
58,Songjiazhuang,13:01,#VALUE!,1
59,Tiantongyuanbei,#VALUE!,12:24,1
59,Songjiazhuang,13:09,#VALUE!,1
60,Tiantongyuanbei,#VALUE!,12:32,1
60,Songjiazhuang,13:17,#VALUE!,1
61,Tiantongyuanbei,#VALUE!,12:40,1
61,Songjiazhuang,13:25,#VALUE!,1
62,Tiantongyuanbei,#VALUE!,12:48,1
62,Songjiazhuang,13:33,#VALUE!,1
63,Tiantongyuanbei,#VALUE!,12:56,1
63,Songjiazhuang,13:41,#VALUE!,1
64,Tiantongyuanbei,#VALUE!,13:04,1
64,Songjiazhuang,13:49,#VALUE!,1
65,Tiantongyuanbei,#VALUE!,13:12,1
65,Songjiazhuang,13:57,#VALUE!,1
66,Tiantongyuanbei,#VALUE!,13:20,1
66,Songjiazhuang,14:05,#VALUE!,1
67,Tiantongyuanbei,#VALUE!,13:28,1
67,Songjiazhuang,14:13,#VALUE!,1
68,Tiantongyuanbei,#VALUE!,13:36,1
68,Songjiazhuang,14:21,#VALUE!,1
69,Tiantongyuanbei,#VALUE!,13:44,1
69,Songjiazhuang,14:29,#VALUE!,1
70,Tiantongyuanbei,#VALUE!,13:52,1
70,Songjiazhuang,14:37,#VALUE!,1
71,Tiantongyuanbei,#VALUE!,14:00,1
71,Songjiazhuang,14:45,#VALUE!,1
72,Tiantongyuanbei,#VALUE!,14:08,1
72,Songjiazhuang,14:53,#VALUE!,1
73,Tiantongyuanbei,#VALUE!,14:16,1
73,Songjiazhuang,15:01,#VALUE!,1
74,Tiantongyuanbei,#VALUE!,14:24,1
74,Songjiazhuang,15:09,#VALUE!,1
75,Tiantongyuanbei,#VALUE!,14:32,1
75,Songjiazhuang,15:17,#VALUE!,1
76,Tiantongyuanbei,#VALUE!,14:40,1
76,Songjiazhuang,15:25,#VALUE!,1
77,Tiantongyuanbei,#VALUE!,14:48,1
77,Songjiazhuang,15:33,#VALUE!,1
78,Tiantongyuanbei,#VALUE!,14:56,1
78,Songjiazhuang,15:41,#VALUE!,1
79,Tiantongyuanbei,#VALUE!,15:04,1
79,Songjiazhuang,15:49,#VALUE!,1
80,Tiantongyuanbei,#VALUE!,15:12,1
80,Songjiazhuang,15:57,#VALUE!,1
81,Tiantongyuanbei,#VALUE!,15:20,1
81,Songjiazhuang,16:05,#VALUE!,1
82,Tiantongyuanbei,#VALUE!,15:28,1
82,Songjiazhuang,16:13,#VALUE!,1
83,Tiantongyuanbei,#VALUE!,15:36,1
83,Songjiazhuang,16:21,#VALUE!,1
84,Tiantongyuanbei,#VALUE!,15:44,1
84,Songjiazhuang,16:29,#VALUE!,1
85,Tiantongyuanbei,#VALUE!,15:52,1
85,Songjiazhuang,16:37,#VALUE!,1
86,Tiantongyuanbei,#VALUE!,16:00,1
86,Songjiazhuang,16:45,#VALUE!,1
87,Tiantongyuanbei,#VALUE!,16:08,1
87,Songjiazhuang,16:53,#VALUE!,1
88,Tiantongyuanbei,#VALUE!,16:16,1
88,Songjiazhuang,17:01,#VALUE!,1
89,Tiantongyuanbei,#VALUE!,16:24,1
89,Songjiazhuang,17:09,#VALUE!,1
90,Tiantongyuanbei,#VALUE!,16:32,1
90,Songjiazhuang,17:17,#VALUE!,1
91,Tiantongyuanbei,#VALUE!,16:40,1
91,Songjiazhuang,17:25,#VALUE!,1
92,Tiantongyuanbei,#VALUE!,16:48,1
92,Songjiazhuang,17:33,#VALUE!,1
93,Tiantongyuanbei,#VALUE!,16:56,1
93,Songjiazhuang,17:41,#VALUE!,1
94,Tiantongyuanbei,#VALUE!,17:04,1
94,Songjiazhuang,17:49,#VALUE!,1
95,Tiantongyuanbei,#VALUE!,17:10,1
95,Songjiazhuang,17:55,#VALUE!,1
96,Tiantongyuanbei,#VALUE!,17:16,1
96,Songjiazhuang,18:01,#VALUE!,1
97,Tiantongyuanbei,#VALUE!,17:22,1
97,Songjiazhuang,18:07,#VALUE!,1
98,Tiantongyuanbei,#VALUE!,17:28,1
98,Songjiazhuang,18:13,#VALUE!,1
99,Tiantongyuanbei,#VALUE!,17:34,1
99,Songjiazhuang,18:19,#VALUE!,1
100,Tiantongyuanbei,#VALUE!,17:40,1
100,Songjiazhuang,18:25,#VALUE!,1
101,Tiantongyuanbei,#VALUE!,17:46,1
101,Songjiazhuang,18:31,#VALUE!,1
102,Tiantongyuanbei,#VALUE!,17:52,1
102,Songjiazhuang,18:37,#VALUE!,1
103,Tiantongyuanbei,#VALUE!,17:58,1
103,Songjiazhuang,18:43,#VALUE!,1
104,Tiantongyuanbei,#VALUE!,18:04,1
104,Songjiazhuang,18:49,#VALUE!,1
105,Tiantongyuanbei,#VALUE!,18:10,1
105,Songjiazhuang,18:55,#VALUE!,1
106,Tiantongyuanbei,#VALUE!,18:16,1
106,Songjiazhuang,19:01,#VALUE!,1
107,Tiantongyuanbei,#VALUE!,18:22,1
107,Songjiazhuang,19:07,#VALUE!,1
108,Tiantongyuanbei,#VALUE!,18:28,1
108,Songjiazhuang,19:13,#VALUE!,1
109,Tiantongyuanbei,#VALUE!,18:34,1
109,Songjiazhuang,19:19,#VALUE!,1
110,Tiantongyuanbei,#VALUE!,18:40,1
110,Songjiazhuang,19:25,#VALUE!,1
111,Tiantongyuanbei,#VALUE!,18:46,1
111,Songjiazhuang,19:31,#VALUE!,1
112,Tiantongyuanbei,#VALUE!,18:52,1
112,Songjiazhuang,19:37,#VALUE!,1
113,Tiantongyuanbei,#VALUE!,18:58,1
113,Songjiazhuang,19:43,#VALUE!,1
114,Tiantongyuanbei,#VALUE!,19:04,1
114,Songjiazhuang,19:49,#VALUE!,1
115,Tiantongyuanbei,#VALUE!,19:12,1
115,Songjiazhuang,19:57,#VALUE!,1
116,Tiantongyuanbei,#VALUE!,19:20,1
116,Songjiazhuang,20:05,#VALUE!,1
117,Tiantongyuanbei,#VALUE!,19:28,1
117,Songjiazhuang,20:13,#VALUE!,1
118,Tiantongyuanbei,#VALUE!,19:36,1
118,Songjiazhuang,20:21,#VALUE!,1
119,Tiantongyuanbei,#VALUE!,19:44,1
119,Songjiazhuang,20:29,#VALUE!,1
120,Tiantongyuanbei,#VALUE!,19:52,1
120,Songjiazhuang,20:37,#VALUE!,1
121,Tiantongyuanbei,#VALUE!,20:00,1
121,Songjiazhuang,20:45,#VALUE!,1
122,Tiantongyuanbei,#VALUE!,20:08,1
122,Songjiazhuang,20:53,#VALUE!,1
123,Tiantongyuanbei,#VALUE!,20:16,1
123,Songjiazhuang,21:01,#VALUE!,1
124,Tiantongyuanbei,#VALUE!,20:24,1
124,Songjiazhuang,21:09,#VALUE!,1
125,Tiantongyuanbei,#VALUE!,20:32,1
125,Songjiazhuang,21:17,#VALUE!,1
126,Tiantongyuanbei,#VALUE!,20:40,1
126,Songjiazhuang,21:25,#VALUE!,1
127,Tiantongyuanbei,#VALUE!,20:48,1
127,Songjiazhuang,21:33,#VALUE!,1
128,Tiantongyuanbei,#VALUE!,20:56,1
128,Songjiazhuang,21:41,#VALUE!,1
129,Tiantongyuanbei,#VALUE!,21:04,1
129,Songjiazhuang,21:49,#VALUE!,1
130,Tiantongyuanbei,#VALUE!,21:12,1
130,Songjiazhuang,21:57,#VALUE!,1
131,Tiantongyuanbei,#VALUE!,21:20,1
131,Songjiazhuang,22:05,#VALUE!,1
132,Tiantongyuanbei,#VALUE!,21:28,1
132,Songjiazhuang,22:13,#VALUE!,1
133,Tiantongyuanbei,#VALUE!,21:36,1
133,Songjiazhuang,22:21,#VALUE!,1
134,Tiantongyuanbei,#VALUE!,21:44,1
134,Songjiazhuang,22:29,#VALUE!,1
135,Tiantongyuanbei,#VALUE!,21:52,1
135,Songjiazhuang,22:37,#VALUE!,1
136,Tiantongyuanbei,#VALUE!,22:00,1
136,Songjiazhuang,22:45,#VALUE!,1
137,Tiantongyuanbei,#VALUE!,22:08,1
137,Songjiazhuang,22:53,#VALUE!,1
138,Tiantongyuanbei,#VALUE!,22:16,1
138,Songjiazhuang,23:01,#VALUE!,1
139,Tiantongyuanbei,#VALUE!,22:24,1
139,Songjiazhuang,23:09,#VALUE!,1
140,Tiantongyuanbei,#VALUE!,22:32,1
140,Songjiazhuang,23:17,#VALUE!,1
141,Tiantongyuanbei,#VALUE!,22:40,1
141,Songjiazhuang,23:25,#VALUE!,1
142,Tiantongyuanbei,#VALUE!,22:48,1
142,Songjiazhuang,23:33,#VALUE!,1
143,Tiantongyuanbei,#VALUE!,22:56,1
143,Songjiazhuang,23:41,#VALUE!,1
144,Tiantongyuanbei,#VALUE!,23:04,1
144,Songjiazhuang,23:49,#VALUE!,1
145,Tiantongyuanbei,#VALUE!,23:12,1
145,Songjiazhuang,23:57,#VALUE!,1
146,Songjiazhuang,----,5:20,0
146,Tiantongyuanbei,6:05,----,0
147,Songjiazhuang,#VALUE!,5:28,0
147,Tiantongyuanbei,6:13,#VALUE!,0
148,Songjiazhuang,#VALUE!,5:36,0
148,Tiantongyuanbei,6:21,#VALUE!,0
149,Songjiazhuang,#VALUE!,5:44,0
149,Tiantongyuanbei,6:29,#VALUE!,0
150,Songjiazhuang,#VALUE!,5:52,0
150,Tiantongyuanbei,6:37,#VALUE!,0
151,Songjiazhuang,#VALUE!,6:00,0
151,Tiantongyuanbei,6:45,#VALUE!,0
152,Songjiazhuang,#VALUE!,6:08,0
152,Tiantongyuanbei,6:53,#VALUE!,0
153,Songjiazhuang,#VALUE!,6:16,0
153,Tiantongyuanbei,7:01,#VALUE!,0
154,Songjiazhuang,#VALUE!,6:24,0
154,Tiantongyuanbei,7:09,#VALUE!,0
155,Songjiazhuang,#VALUE!,6:32,0
155,Tiantongyuanbei,7:17,#VALUE!,0
156,Songjiazhuang,#VALUE!,6:40,0
156,Tiantongyuanbei,7:25,#VALUE!,0
157,Songjiazhuang,#VALUE!,6:48,0
157,Tiantongyuanbei,7:33,#VALUE!,0
158,Songjiazhuang,----,6:56,0
158,Tiantongyuanbei,7:41,#VALUE!,0
159,Songjiazhuang,#VALUE!,7:04,0
159,Tiantongyuanbei,7:49,#VALUE!,0
160,Songjiazhuang,#VALUE!,7:10,0
160,Tiantongyuanbei,7:55,#VALUE!,0
161,Songjiazhuang,#VALUE!,7:16,0
161,Tiantongyuanbei,8:01,#VALUE!,0
162,Songjiazhuang,#VALUE!,7:22,0
162,Tiantongyuanbei,8:07,#VALUE!,0
163,Songjiazhuang,#VALUE!,7:28,0
163,Tiantongyuanbei,8:13,#VALUE!,0
164,Songjiazhuang,#VALUE!,7:34,0
164,Tiantongyuanbei,8:19,#VALUE!,0
165,Songjiazhuang,#VALUE!,7:40,0
165,Tiantongyuanbei,8:25,#VALUE!,0
166,Songjiazhuang,#VALUE!,7:46,0
166,Tiantongyuanbei,8:31,#VALUE!,0
167,Songjiazhuang,#VALUE!,7:52,0
167,Tiantongyuanbei,8:37,#VALUE!,0
168,Songjiazhuang,#VALUE!,7:58,0
168,Tiantongyuanbei,8:43,#VALUE!,0
169,Songjiazhuang,#VALUE!,8:04,0
169,Tiantongyuanbei,8:49,#VALUE!,0
170,Songjiazhuang,#VALUE!,8:10,0
170,Tiantongyuanbei,8:55,#VALUE!,0
171,Songjiazhuang,#VALUE!,8:16,0
171,Tiantongyuanbei,9:01,#VALUE!,0
172,Songjiazhuang,#VALUE!,8:22,0
172,Tiantongyuanbei,9:07,#VALUE!,0
173,Songjiazhuang,#VALUE!,8:28,0
173,Tiantongyuanbei,9:13,#VALUE!,0
174,Songjiazhuang,#VALUE!,8:34,0
174,Tiantongyuanbei,9:19,#VALUE!,0
175,Songjiazhuang,#VALUE!,8:40,0
175,Tiantongyuanbei,9:25,#VALUE!,0
176,Songjiazhuang,#VALUE!,8:46,0
176,Tiantongyuanbei,9:31,#VALUE!,0
177,Songjiazhuang,#VALUE!,8:52,0
177,Tiantongyuanbei,9:37,#VALUE!,0
178,Songjiazhuang,#VALUE!,8:58,0
178,Tiantongyuanbei,9:43,#VALUE!,0
179,Songjiazhuang,#VALUE!,9:04,0
179,Tiantongyuanbei,9:49,#VALUE!,0
180,Songjiazhuang,#VALUE!,9:12,0
180,Tiantongyuanbei,9:57,#VALUE!,0
181,Songjiazhuang,#VALUE!,9:20,0
181,Tiantongyuanbei,10:05,#VALUE!,0
182,Songjiazhuang,#VALUE!,9:28,0
182,Tiantongyuanbei,10:13,#VALUE!,0
183,Songjiazhuang,#VALUE!,9:36,0
183,Tiantongyuanbei,10:21,#VALUE!,0
184,Songjiazhuang,#VALUE!,9:44,0
184,Tiantongyuanbei,10:29,#VALUE!,0
185,Songjiazhuang,#VALUE!,9:52,0
185,Tiantongyuanbei,10:37,#VALUE!,0
186,Songjiazhuang,#VALUE!,10:00,0
186,Tiantongyuanbei,10:45,#VALUE!,0
187,Songjiazhuang,#VALUE!,10:08,0
187,Tiantongyuanbei,10:53,#VALUE!,0
188,Songjiazhuang,#VALUE!,10:16,0
188,Tiantongyuanbei,11:01,#VALUE!,0
189,Songjiazhuang,#VALUE!,10:24,0
189,Tiantongyuanbei,11:09,#VALUE!,0
190,Songjiazhuang,#VALUE!,10:32,0
190,Tiantongyuanbei,11:17,#VALUE!,0
191,Songjiazhuang,#VALUE!,10:40,0
191,Tiantongyuanbei,11:25,#VALUE!,0
192,Songjiazhuang,#VALUE!,10:48,0
192,Tiantongyuanbei,11:33,#VALUE!,0
193,Songjiazhuang,#VALUE!,10:56,0
193,Tiantongyuanbei,11:41,#VALUE!,0
194,Songjiazhuang,#VALUE!,11:04,0
194,Tiantongyuanbei,11:49,#VALUE!,0
195,Songjiazhuang,#VALUE!,11:12,0
195,Tiantongyuanbei,11:57,#VALUE!,0
196,Songjiazhuang,#VALUE!,11:20,0
196,Tiantongyuanbei,12:05,#VALUE!,0
197,Songjiazhuang,#VALUE!,11:28,0
197,Tiantongyuanbei,12:13,#VALUE!,0
198,Songjiazhuang,#VALUE!,11:36,0
198,Tiantongyuanbei,12:21,#VALUE!,0
199,Songjiazhuang,#VALUE!,11:44,0
199,Tiantongyuanbei,12:29,#VALUE!,0
200,Songjiazhuang,#VALUE!,11:52,0
200,Tiantongyuanbei,12:37,#VALUE!,0
201,Songjiazhuang,#VALUE!,12:00,0
201,Tiantongyuanbei,12:45,#VALUE!,0
202,Songjiazhuang,#VALUE!,12:08,0
202,Tiantongyuanbei,12:53,#VALUE!,0
203,Songjiazhuang,#VALUE!,12:16,0
203,Tiantongyuanbei,13:01,#VALUE!,0
204,Songjiazhuang,#VALUE!,12:24,0
204,Tiantongyuanbei,13:09,#VALUE!,0
205,Songjiazhuang,#VALUE!,12:32,0
205,Tiantongyuanbei,13:17,#VALUE!,0
206,Songjiazhuang,#VALUE!,12:40,0
206,Tiantongyuanbei,13:25,#VALUE!,0
207,Songjiazhuang,#VALUE!,12:48,0
207,Tiantongyuanbei,13:33,#VALUE!,0
208,Songjiazhuang,#VALUE!,12:56,0
208,Tiantongyuanbei,13:41,#VALUE!,0
209,Songjiazhuang,#VALUE!,13:04,0
209,Tiantongyuanbei,13:49,#VALUE!,0
210,Songjiazhuang,#VALUE!,13:12,0
210,Tiantongyuanbei,13:57,#VALUE!,0
211,Songjiazhuang,#VALUE!,13:20,0
211,Tiantongyuanbei,14:05,#VALUE!,0
212,Songjiazhuang,#VALUE!,13:28,0
212,Tiantongyuanbei,14:13,#VALUE!,0
213,Songjiazhuang,#VALUE!,13:36,0
213,Tiantongyuanbei,14:21,#VALUE!,0
214,Songjiazhuang,#VALUE!,13:44,0
214,Tiantongyuanbei,14:29,#VALUE!,0
215,Songjiazhuang,#VALUE!,13:52,0
215,Tiantongyuanbei,14:37,#VALUE!,0
216,Songjiazhuang,#VALUE!,14:00,0
216,Tiantongyuanbei,14:45,#VALUE!,0
217,Songjiazhuang,#VALUE!,14:08,0
217,Tiantongyuanbei,14:53,#VALUE!,0
218,Songjiazhuang,#VALUE!,14:16,0
218,Tiantongyuanbei,15:01,#VALUE!,0
219,Songjiazhuang,#VALUE!,14:24,0
219,Tiantongyuanbei,15:09,#VALUE!,0
220,Songjiazhuang,#VALUE!,14:32,0
220,Tiantongyuanbei,15:17,#VALUE!,0
221,Songjiazhuang,#VALUE!,14:40,0
221,Tiantongyuanbei,15:25,#VALUE!,0
222,Songjiazhuang,#VALUE!,14:48,0
222,Tiantongyuanbei,15:33,#VALUE!,0
223,Songjiazhuang,#VALUE!,14:56,0
223,Tiantongyuanbei,15:41,#VALUE!,0
224,Songjiazhuang,#VALUE!,15:04,0
224,Tiantongyuanbei,15:49,#VALUE!,0
225,Songjiazhuang,#VALUE!,15:12,0
225,Tiantongyuanbei,15:57,#VALUE!,0
226,Songjiazhuang,#VALUE!,15:20,0
226,Tiantongyuanbei,16:05,#VALUE!,0
227,Songjiazhuang,#VALUE!,15:28,0
227,Tiantongyuanbei,16:13,#VALUE!,0
228,Songjiazhuang,#VALUE!,15:36,0
228,Tiantongyuanbei,16:21,#VALUE!,0
229,Songjiazhuang,#VALUE!,15:44,0
229,Tiantongyuanbei,16:29,#VALUE!,0
230,Songjiazhuang,#VALUE!,15:52,0
230,Tiantongyuanbei,16:37,#VALUE!,0
231,Songjiazhuang,#VALUE!,16:00,0
231,Tiantongyuanbei,16:45,#VALUE!,0
232,Songjiazhuang,#VALUE!,16:08,0
232,Tiantongyuanbei,16:53,#VALUE!,0
233,Songjiazhuang,#VALUE!,16:16,0
233,Tiantongyuanbei,17:01,#VALUE!,0
234,Songjiazhuang,#VALUE!,16:24,0
234,Tiantongyuanbei,17:09,#VALUE!,0
235,Songjiazhuang,#VALUE!,16:32,0
235,Tiantongyuanbei,17:17,#VALUE!,0
236,Songjiazhuang,#VALUE!,16:40,0
236,Tiantongyuanbei,17:25,#VALUE!,0
237,Songjiazhuang,#VALUE!,16:48,0
237,Tiantongyuanbei,17:33,#VALUE!,0
238,Songjiazhuang,#VALUE!,16:56,0
238,Tiantongyuanbei,17:41,#VALUE!,0
239,Songjiazhuang,#VALUE!,17:04,0
239,Tiantongyuanbei,17:49,#VALUE!,0
240,Songjiazhuang,#VALUE!,17:10,0
240,Tiantongyuanbei,17:55,#VALUE!,0
241,Songjiazhuang,#VALUE!,17:16,0
241,Tiantongyuanbei,18:01,#VALUE!,0
242,Songjiazhuang,#VALUE!,17:22,0
242,Tiantongyuanbei,18:07,#VALUE!,0
243,Songjiazhuang,#VALUE!,17:28,0
243,Tiantongyuanbei,18:13,#VALUE!,0
244,Songjiazhuang,#VALUE!,17:34,0
244,Tiantongyuanbei,18:19,#VALUE!,0
245,Songjiazhuang,#VALUE!,17:40,0
245,Tiantongyuanbei,18:25,#VALUE!,0
246,Songjiazhuang,#VALUE!,17:46,0
246,Tiantongyuanbei,18:31,#VALUE!,0
247,Songjiazhuang,#VALUE!,17:52,0
247,Tiantongyuanbei,18:37,#VALUE!,0
248,Songjiazhuang,#VALUE!,17:58,0
248,Tiantongyuanbei,18:43,#VALUE!,0
249,Songjiazhuang,#VALUE!,18:04,0
249,Tiantongyuanbei,18:49,#VALUE!,0
250,Songjiazhuang,#VALUE!,18:10,0
250,Tiantongyuanbei,18:55,#VALUE!,0
251,Songjiazhuang,#VALUE!,18:16,0
251,Tiantongyuanbei,19:01,#VALUE!,0
252,Songjiazhuang,#VALUE!,18:22,0
252,Tiantongyuanbei,19:07,#VALUE!,0
253,Songjiazhuang,#VALUE!,18:28,0
253,Tiantongyuanbei,19:13,#VALUE!,0
254,Songjiazhuang,#VALUE!,18:34,0
254,Tiantongyuanbei,19:19,#VALUE!,0
255,Songjiazhuang,#VALUE!,18:40,0
255,Tiantongyuanbei,19:25,#VALUE!,0
256,Songjiazhuang,#VALUE!,18:46,0
256,Tiantongyuanbei,19:31,#VALUE!,0
257,Songjiazhuang,#VALUE!,18:52,0
257,Tiantongyuanbei,19:37,#VALUE!,0
258,Songjiazhuang,#VALUE!,18:58,0
258,Tiantongyuanbei,19:43,#VALUE!,0
259,Songjiazhuang,#VALUE!,19:04,0
259,Tiantongyuanbei,19:49,#VALUE!,0
260,Songjiazhuang,#VALUE!,19:12,0
260,Tiantongyuanbei,19:57,#VALUE!,0
261,Songjiazhuang,#VALUE!,19:20,0
261,Tiantongyuanbei,20:05,#VALUE!,0
262,Songjiazhuang,#VALUE!,19:28,0
262,Tiantongyuanbei,20:13,#VALUE!,0
263,Songjiazhuang,#VALUE!,19:36,0
263,Tiantongyuanbei,20:21,#VALUE!,0
264,Songjiazhuang,#VALUE!,19:44,0
264,Tiantongyuanbei,20:29,#VALUE!,0
265,Songjiazhuang,#VALUE!,19:52,0
265,Tiantongyuanbei,20:37,#VALUE!,0
266,Songjiazhuang,#VALUE!,20:00,0
266,Tiantongyuanbei,20:45,#VALUE!,0
267,Songjiazhuang,#VALUE!,20:08,0
267,Tiantongyuanbei,20:53,#VALUE!,0
268,Songjiazhuang,#VALUE!,20:16,0
268,Tiantongyuanbei,21:01,#VALUE!,0
269,Songjiazhuang,#VALUE!,20:24,0
269,Tiantongyuanbei,21:09,#VALUE!,0
270,Songjiazhuang,#VALUE!,20:32,0
270,Tiantongyuanbei,21:17,#VALUE!,0
271,Songjiazhuang,#VALUE!,20:40,0
271,Tiantongyuanbei,21:25,#VALUE!,0
272,Songjiazhuang,#VALUE!,20:48,0
272,Tiantongyuanbei,21:33,#VALUE!,0
273,Songjiazhuang,#VALUE!,20:56,0
273,Tiantongyuanbei,21:41,#VALUE!,0
274,Songjiazhuang,#VALUE!,21:04,0
274,Tiantongyuanbei,21:49,#VALUE!,0
275,Songjiazhuang,#VALUE!,21:12,0
275,Tiantongyuanbei,21:57,#VALUE!,0
276,Songjiazhuang,#VALUE!,21:20,0
276,Tiantongyuanbei,22:05,#VALUE!,0
277,Songjiazhuang,#VALUE!,21:28,0
277,Tiantongyuanbei,22:13,#VALUE!,0
278,Songjiazhuang,#VALUE!,21:36,0
278,Tiantongyuanbei,22:21,#VALUE!,0
279,Songjiazhuang,#VALUE!,21:44,0
279,Tiantongyuanbei,22:29,#VALUE!,0
280,Songjiazhuang,#VALUE!,21:52,0
