Train_name,Station_name,Arrive_time,Departure_time,direction
44,Tiantongyuanbei,#VALUE!,12:00,1
44,Songjiazhuang,12:45,#VALUE!,1
45,Tiantongyuanbei,#VALUE!,12:10,1
45,Songjiazhuang,12:55,#VALUE!,1
46,Tiantongyuanbei,#VALUE!,12:20,1
46,Songjiazhuang,13:05,#VALUE!,1
47,Tiantongyuanbei,#VALUE!,12:30,1
47,Songjiazhuang,13:15,#VALUE!,1
48,Tiantongyuanbei,#VALUE!,12:40,1
48,Songjiazhuang,13:25,#VALUE!,1
49,Tiantongyuanbei,#VALUE!,12:50,1
49,Songjiazhuang,13:35,#VALUE!,1
50,Tiantongyuanbei,#VALUE!,13:00,1
50,Songjiazhuang,13:45,#VALUE!,1
51,Tiantongyuanbei,#VALUE!,13:10,1
51,Songjiazhuang,13:55,#VALUE!,1
52,Tiantongyuanbei,#VALUE!,13:20,1
52,Songjiazhuang,14:05,#VALUE!,1
53,Tiantongyuanbei,#VALUE!,13:30,1
53,Songjiazhuang,14:15,#VALUE!,1
54,Tiantongyuanbei,#VALUE!,13:40,1
54,Songjiazhuang,14:25,#VALUE!,1
55,Tiantongyuanbei,#VALUE!,13:50,1
55,Songjiazhuang,14:35,#VALUE!,1
56,Tiantongyuanbei,#VALUE!,14:00,1
56,Songjiazhuang,14:45,#VALUE!,1
57,Tiantongyuanbei,#VALUE!,14:10,1
57,Songjiazhuang,14:55,#VALUE!,1
58,Tiantongyuanbei,#VALUE!,14:20,1
58,Songjiazhuang,15:05,#VALUE!,1
59,Tiantongyuanbei,#VALUE!,14:30,1
59,Songjiazhuang,15:15,#VALUE!,1
60,Tiantongyuanbei,#VALUE!,14:40,1
60,Songjiazhuang,15:25,#VALUE!,1
61,Tiantongyuanbei,#VALUE!,14:50,1
61,Songjiazhuang,15:35,#VALUE!,1
62,Tiantongyuanbei,#VALUE!,15:00,1
62,Songjiazhuang,15:45,#VALUE!,1
63,Tiantongyuanbei,#VALUE!,15:10,1
63,Songjiazhuang,15:55,#VALUE!,1
64,Tiantongyuanbei,#VALUE!,15:20,1
64,Songjiazhuang,16:05,#VALUE!,1
65,Tiantongyuanbei,#VALUE!,15:30,1
65,Songjiazhuang,16:15,#VALUE!,1
66,Tiantongyuanbei,#VALUE!,15:40,1
66,Songjiazhuang,16:25,#VALUE!,1
67,Tiantongyuanbei,#VALUE!,15:50,1
67,Songjiazhuang,16:35,#VALUE!,1
68,Tiantongyuanbei,#VALUE!,16:00,1
68,Songjiazhuang,16:45,#VALUE!,1
69,Tiantongyuanbei,#VALUE!,16:10,1
69,Songjiazhuang,16:55,#VALUE!,1
70,Tiantongyuanbei,#VALUE!,16:20,1
70,Songjiazhuang,17:05,#VALUE!,1
71,Tiantongyuanbei,#VALUE!,16:30,1
71,Songjiazhuang,17:15,#VALUE!,1
72,Tiantongyuanbei,#VALUE!,16:40,1
72,Songjiazhuang,17:25,#VALUE!,1
73,Tiantongyuanbei,#VALUE!,16:50,1
73,Songjiazhuang,17:35,#VALUE!,1
74,Tiantongyuanbei,#VALUE!,17:00,1
74,Songjiazhuang,17:45,#VALUE!,1
75,Tiantongyuanbei,#VALUE!,17:08,1
75,Songjiazhuang,17:53,#VALUE!,1
76,Tiantongyuanbei,#VALUE!,17:16,1
76,Songjiazhuang,18:01,#VALUE!,1
77,Tiantongyuanbei,#VALUE!,17:24,1
77,Songjiazhuang,18:09,#VALUE!,1
78,Tiantongyuanbei,#VALUE!,17:32,1
78,Songjiazhuang,18:17,#VALUE!,1
79,Tiantongyuanbei,#VALUE!,17:40,1
79,Songjiazhuang,18:25,#VALUE!,1
80,Tiantongyuanbei,#VALUE!,17:48,1
80,Songjiazhuang,18:33,#VALUE!,1
81,Tiantongyuanbei,#VALUE!,17:56,1
81,Songjiazhuang,18:41,#VALUE!,1
82,Tiantongyuanbei,#VALUE!,18:04,1
82,Songjiazhuang,18:49,#VALUE!,1
83,Tiantongyuanbei,#VALUE!,18:12,1
83,Songjiazhuang,18:57,#VALUE!,1
84,Tiantongyuanbei,#VALUE!,18:20,1
84,Songjiazhuang,19:05,#VALUE!,1
85,Tiantongyuanbei,#VALUE!,18:28,1
85,Songjiazhuang,19:13,#VALUE!,1
86,Tiantongyuanbei,#VALUE!,18:36,1
86,Songjiazhuang,19:21,#VALUE!,1
87,Tiantongyuanbei,#VALUE!,18:44,1
87,Songjiazhuang,19:29,#VALUE!,1
88,Tiantongyuanbei,#VALUE!,18:52,1
88,Songjiazhuang,19:37,#VALUE!,1
89,Tiantongyuanbei,#VALUE!,19:00,1
89,Songjiazhuang,19:45,#VALUE!,1
90,Tiantongyuanbei,#VALUE!,19:10,1
90,Songjiazhuang,19:55,#VALUE!,1
91,Tiantongyuanbei,#VALUE!,19:20,1
91,Songjiazhuang,20:05,#VALUE!,1
92,Tiantongyuanbei,#VALUE!,19:30,1
92,Songjiazhuang,20:15,#VALUE!,1
93,Tiantongyuanbei,#VALUE!,19:40,1
93,Songjiazhuang,20:25,#VALUE!,1
94,Tiantongyuanbei,#VALUE!,19:50,1
94,Songjiazhuang,20:35,#VALUE!,1
95,Tiantongyuanbei,#VALUE!,20:00,1
95,Songjiazhuang,20:45,#VALUE!,1
96,Tiantongyuanbei,#VALUE!,20:10,1
96,Songjiazhuang,20:55,#VALUE!,1
97,Tiantongyuanbei,#VALUE!,20:20,1
97,Songjiazhuang,21:05,#VALUE!,1
98,Tiantongyuanbei,#VALUE!,20:30,1
98,Songjiazhuang,21:15,#VALUE!,1
99,Tiantongyuanbei,#VALUE!,20:40,1
99,Songjiazhuang,21:25,#VALUE!,1
100,Tiantongyuanbei,#VALUE!,20:50,1
100,Songjiazhuang,21:35,#VALUE!,1
101,Tiantongyuanbei,#VALUE!,21:00,1
101,Songjiazhuang,21:45,#VALUE!,1
102,Tiantongyuanbei,#VALUE!,21:10,1
102,Songjiazhuang,21:55,#VALUE!,1
103,Tiantongyuanbei,#VALUE!,21:20,1
103,Songjiazhuang,22:05,#VALUE!,1
104,Tiantongyuanbei,#VALUE!,21:30,1
104,Songjiazhuang,22:15,#VALUE!,1
105,Tiantongyuanbei,#VALUE!,21:40,1
105,Songjiazhuang,22:25,#VALUE!,1
106,Tiantongyuanbei,#VALUE!,21:50,1
106,Songjiazhuang,22:35,#VALUE!,1
107,Tiantongyuanbei,#VALUE!,22:00,1
107,Songjiazhuang,22:45,#VALUE!,1
108,Tiantongyuanbei,#VALUE!,22:10,1
108,Songjiazhuang,22:55,#VALUE!,1
109,Tiantongyuanbei,#VALUE!,22:20,1
109,Songjiazhuang,23:05,#VALUE!,1
110,Tiantongyuanbei,#VALUE!,22:30,1
110,Songjiazhuang,23:15,#VALUE!,1
111,Tiantongyuanbei,#VALUE!,22:40,1
111,Songjiazhuang,23:25,#VALUE!,1
112,Tiantongyuanbei,#VALUE!,22:50,1
112,Songjiazhuang,23:35,#VALUE!,1
113,Tiantongyuanbei,#VALUE!,23:00,1
113,Songjiazhuang,23:45,#VALUE!,1
114,Tiantongyuanbei,#VALUE!,23:10,1
114,Songjiazhuang,23:55,#VALUE!,1
115,Songjiazhuang,----,5:20,0
115,Tiantongyuanbei,6:05,----,0
116,Songjiazhuang,#VALUE!,5:30,0
116,Tiantongyuanbei,6:15,#VALUE!,0
117,Songjiazhuang,#VALUE!,5:40,0
117,Tiantongyuanbei,6:25,#VALUE!,0
118,Songjiazhuang,#VALUE!,5:50,0
118,Tiantongyuanbei,6:35,#VALUE!,0
119,Songjiazhuang,#VALUE!,6:00,0
119,Tiantongyuanbei,6:45,#VALUE!,0
120,Songjiazhuang,#VALUE!,6:10,0
120,Tiantongyuanbei,6:55,#VALUE!,0
121,Songjiazhuang,#VALUE!,6:20,0
121,Tiantongyuanbei,7:05,#VALUE!,0
122,Songjiazhuang,#VALUE!,6:30,0
122,Tiantongyuanbei,7:15,#VALUE!,0
123,Songjiazhuang,#VALUE!,6:40,0
123,Tiantongyuanbei,7:25,#VALUE!,0
124,Songjiazhuang,#VALUE!,6:50,0
124,Tiantongyuanbei,7:35,#VALUE!,0
125,Songjiazhuang,#VALUE!,7:00,0
125,Tiantongyuanbei,7:45,#VALUE!,0
126,Songjiazhuang,#VALUE!,7:08,0
126,Tiantongyuanbei,7:53,#VALUE!,0
127,Songjiazhuang,#VALUE!,7:16,0
127,Tiantongyuanbei,8:01,#VALUE!,0
128,Songjiazhuang,#VALUE!,7:24,0
128,Tiantongyuanbei,8:09,#VALUE!,0
129,Songjiazhuang,#VALUE!,7:32,0
129,Tiantongyuanbei,8:17,#VALUE!,0
130,Songjiazhuang,#VALUE!,7:40,0
130,Tiantongyuanbei,8:25,#VALUE!,0
131,Songjiazhuang,#VALUE!,7:48,0
131,Tiantongyuanbei,8:33,#VALUE!,0
132,Songjiazhuang,#VALUE!,7:56,0
132,Tiantongyuanbei,8:41,#VALUE!,0
133,Songjiazhuang,#VALUE!,8:04,0
133,Tiantongyuanbei,8:49,#VALUE!,0
134,Songjiazhuang,#VALUE!,8:12,0
134,Tiantongyuanbei,8:57,#VALUE!,0
135,Songjiazhuang,#VALUE!,8:20,0
135,Tiantongyuanbei,9:05,#VALUE!,0
136,Songjiazhuang,#VALUE!,8:28,0
136,Tiantongyuanbei,9:13,#VALUE!,0
137,Songjiazhuang,#VALUE!,8:36,0
137,Tiantongyuanbei,9:21,#VALUE!,0
138,Songjiazhuang,#VALUE!,8:44,0
138,Tiantongyuanbei,9:29,#VALUE!,0
139,Songjiazhuang,#VALUE!,8:52,0
139,Tiantongyuanbei,9:37,#VALUE!,0
140,Songjiazhuang,#VALUE!,9:00,0
140,Tiantongyuanbei,9:45,#VALUE!,0
141,Songjiazhuang,#VALUE!,9:10,0
141,Tiantongyuanbei,9:55,#VALUE!,0
142,Songjiazhuang,#VALUE!,9:20,0
142,Tiantongyuanbei,10:05,#VALUE!,0
143,Songjiazhuang,#VALUE!,9:30,0
143,Tiantongyuanbei,10:15,#VALUE!,0
144,Songjiazhuang,#VALUE!,9:40,0
144,Tiantongyuanbei,10:25,#VALUE!,0
145,Songjiazhuang,#VALUE!,9:50,0
145,Tiantongyuanbei,10:35,#VALUE!,0
146,Songjiazhuang,#VALUE!,10:00,0
146,Tiantongyuanbei,10:45,#VALUE!,0
147,Songjiazhuang,#VALUE!,10:10,0
147,Tiantongyuanbei,10:55,#VALUE!,0
148,Songjiazhuang,#VALUE!,10:20,0
148,Tiantongyuanbei,11:05,#VALUE!,0
149,Songjiazhuang,#VALUE!,10:30,0
149,Tiantongyuanbei,11:15,#VALUE!,0
150,Songjiazhuang,#VALUE!,10:40,0
150,Tiantongyuanbei,11:25,#VALUE!,0
151,Songjiazhuang,#VALUE!,10:50,0
151,Tiantongyuanbei,11:35,#VALUE!,0
152,Songjiazhuang,#VALUE!,11:00,0
152,Tiantongyuanbei,11:45,#VALUE!,0
153,Songjiazhuang,#VALUE!,11:10,0
153,Tiantongyuanbei,11:55,#VALUE!,0
154,Songjiazhuang,#VALUE!,11:20,0
154,Tiantongyuanbei,12:05,#VALUE!,0
155,Songjiazhuang,#VALUE!,11:30,0
155,Tiantongyuanbei,12:15,#VALUE!,0
156,Songjiazhuang,#VALUE!,11:40,0
156,Tiantongyuanbei,12:25,#VALUE!,0
157,Songjiazhuang,#VALUE!,11:50,0
157,Tiantongyuanbei,12:35,#VALUE!,0
158,Songjiazhuang,#VALUE!,12:00,0
158,Tiantongyuanbei,12:45,#VALUE!,0
159,Songjiazhuang,#VALUE!,12:10,0
159,Tiantongyuanbei,12:55,#VALUE!,0
160,Songjiazhuang,#VALUE!,12:20,0
160,Tiantongyuanbei,13:05,#VALUE!,0
161,Songjiazhuang,#VALUE!,12:30,0
161,Tiantongyuanbei,13:15,#VALUE!,0
162,Songjiazhuang,#VALUE!,12:40,0
162,Tiantongyuanbei,13:25,#VALUE!,0
163,Songjiazhuang,#VALUE!,12:50,0
163,Tiantongyuanbei,13:35,#VALUE!,0
164,Songjiazhuang,#VALUE!,13:00,0
164,Tiantongyuanbei,13:45,#VALUE!,0
165,Songjiazhuang,#VALUE!,13:10,0
165,Tiantongyuanbei,13:55,#VALUE!,0
166,Songjiazhuang,#VALUE!,13:20,0
166,Tiantongyuanbei,14:05,#VALUE!,0
167,Songjiazhuang,#VALUE!,13:30,0
167,Tiantongyuanbei,14:15,#VALUE!,0
168,Songjiazhuang,#VALUE!,13:40,0
168,Tiantongyuanbei,14:25,#VALUE!,0
169,Songjiazhuang,#VALUE!,13:50,0
169,Tiantongyuanbei,14:35,#VALUE!,0
170,Songjiazhuang,#VALUE!,14:00,0
170,Tiantongyuanbei,14:45,#VALUE!,0
171,Songjiazhuang,#VALUE!,14:10,0
171,Tiantongyuanbei,14:55,#VALUE!,0
172,Songjiazhuang,#VALUE!,14:20,0
172,Tiantongyuanbei,15:05,#VALUE!,0
173,Songjiazhuang,#VALUE!,14:30,0
173,Tiantongyuanbei,15:15,#VALUE!,0
174,Songjiazhuang,#VALUE!,14:40,0
174,Tiantongyuanbei,15:25,#VALUE!,0
175,Songjiazhuang,#VALUE!,14:50,0
175,Tiantongyuanbei,15:35,#VALUE!,0
176,Songjiazhuang,#VALUE!,15:00,0
176,Tiantongyuanbei,15:45,#VALUE!,0
177,Songjiazhuang,#VALUE!,15:10,0
177,Tiantongyuanbei,15:55,#VALUE!,0
178,Songjiazhuang,#VALUE!,15:20,0
178,Tiantongyuanbei,16:05,#VALUE!,0
179,Songjiazhuang,#VALUE!,15:30,0
179,Tiantongyuanbei,16:15,#VALUE!,0
180,Songjiazhuang,#VALUE!,15:40,0
180,Tiantongyuanbei,16:25,#VALUE!,0
181,Songjiazhuang,#VALUE!,15:50,0
181,Tiantongyuanbei,16:35,#VALUE!,0
182,Songjiazhuang,#VALUE!,16:00,0
182,Tiantongyuanbei,16:45,#VALUE!,0
183,Songjiazhuang,#VALUE!,16:10,0
183,Tiantongyuanbei,16:55,#VALUE!,0
184,Songjiazhuang,#VALUE!,16:20,0
184,Tiantongyuanbei,17:05,#VALUE!,0
185,Songjiazhuang,#VALUE!,16:30,0
185,Tiantongyuanbei,17:15,#VALUE!,0
186,Songjiazhuang,#VALUE!,16:40,0
186,Tiantongyuanbei,17:25,#VALUE!,0
187,Songjiazhuang,#VALUE!,16:50,0
187,Tiantongyuanbei,17:35,#VALUE!,0
188,Songjiazhuang,#VALUE!,17:00,0
188,Tiantongyuanbei,17:45,#VALUE!,0
189,Songjiazhuang,#VALUE!,17:08,0
189,Tiantongyuanbei,17:53,#VALUE!,0
190,Songjiazhuang,#VALUE!,17:16,0
190,Tiantongyuanbei,18:01,#VALUE!,0
191,Songjiazhuang,#VALUE!,17:24,0
191,Tiantongyuanbei,18:09,#VALUE!,0
192,Songjiazhuang,#VALUE!,17:32,0
192,Tiantongyuanbei,18:17,#VALUE!,0
193,Songjiazhuang,#VALUE!,17:40,0
193,Tiantongyuanbei,18:25,#VALUE!,0
194,Songjiazhuang,#VALUE!,17:48,0
194,Tiantongyuanbei,18:33,#VALUE!,0
195,Songjiazhuang,#VALUE!,17:56,0
195,Tiantongyuanbei,18:41,#VALUE!,0
196,Songjiazhuang,#VALUE!,18:04,0
196,Tiantongyuanbei,18:49,#VALUE!,0
197,Songjiazhuang,#VALUE!,18:12,0
197,Tiantongyuanbei,18:57,#VALUE!,0
198,Songjiazhuang,#VALUE!,18:20,0
198,Tiantongyuanbei,19:05,#VALUE!,0
199,Songjiazhuang,#VALUE!,18:28,0
199,Tiantongyuanbei,19:13,#VALUE!,0
200,Songjiazhuang,#VALUE!,18:36,0
200,Tiantongyuanbei,19:21,#VALUE!,0
201,Songjiazhuang,#VALUE!,18:44,0
201,Tiantongyuanbei,19:29,#VALUE!,0
202,Songjiazhuang,#VALUE!,18:52,0
202,Tiantongyuanbei,19:37,#VALUE!,0
203,Songjiazhuang,#VALUE!,19:00,0
203,Tiantongyuanbei,19:45,#VALUE!,0
204,Songjiazhuang,#VALUE!,19:10,0
204,Tiantongyuanbei,19:55,#VALUE!,0
205,Songjiazhuang,#VALUE!,19:20,0
205,Tiantongyuanbei,20:05,#VALUE!,0
206,Songjiazhuang,#VALUE!,19:30,0
206,Tiantongyuanbei,20:15,#VALUE!,0
207,Songjiazhuang,#VALUE!,19:40,0
207,Tiantongyuanbei,20:25,#VALUE!,0
208,Songjiazhuang,#VALUE!,19:50,0
208,Tiantongyuanbei,20:35,#VALUE!,0
209,Songjiazhuang,#VALUE!,20:00,0
209,Tiantongyuanbei,20:45,#VALUE!,0
210,Songjiazhuang,#VALUE!,20:10,0
210,Tiantongyuanbei,20:55,#VALUE!,0
211,Songjiazhuang,#VALUE!,20:20,0
211,Tiantongyuanbei,21:05,#VALUE!,0
212,Songjiazhuang,#VALUE!,20:30,0
212,Tiantongyuanbei,21:15,#VALUE!,0
213,Songjiazhuang,#VALUE!,20:40,0
213,Tiantongyuanbei,21:25,#VALUE!,0
214,Songjiazhuang,#VALUE!,20:50,0
214,Tiantongyuanbei,21:35,#VALUE!,0
215,Songjiazhuang,#VALUE!,21:00,0
215,Tiantongyuanbei,21:45,#VALUE!,0
216,Songjiazhuang,#VALUE!,21:10,0
216,Tiantongyuanbei,21:55,#VALUE!,0
217,Songjiazhuang,#VALUE!,21:20,0
217,Tiantongyuanbei,22:05,#VALUE!,0
218,Songjiazhuang,#VALUE!,21:30,0
218,Tiantongyuanbei,22:15,#VALUE!,0
219,Songjiazhuang,#VALUE!,21:40,0
219,Tiantongyuanbei,22:25,#VALUE!,0
220,Songjiazhuang,#VALUE!,21:50,0
220,Tiantongyuanbei,22:35,#VALUE!,0
221,Songjiazhuang,#VALUE!,22:00,0
221,Tiantongyuanbei,22:45,#VALUE!,0
222,Songjiazhuang,#VALUE!,22:10,0
222,Tiantongyuanbei,22:55,#VALUE!,0
223,Songjiazhuang,#VALUE!,22:20,0
223,Tiantongyuanbei,23:05,#VALUE!,0
224,Songjiazhuang,#VALUE!,22:30,0
224,Tiantongyuanbei,23:15,#VALUE!,0
225,Songjiazhuang,#VALUE!,22:40,0
225,Tiantongyuanbei,23:25,#VALUE!,0
226,Songjiazhuang,#VALUE!,22:50,0
226,Tiantongyuanbei,23:35,#VALUE!,0
227,Songjiazhuang,#VALUE!,23:00,0
227,Tiantongyuanbei,23:45,#VALUE!,0
228,Songjiazhuang,#VALUE!,23:10,0
228,Tiantongyuanbei,23:55,#VALUE!,0
