Train_name,Station_name,Arrive_time,Departure_time,direction
75,天通苑北,10:45,#VALUE!,0
76,宋家庄,#VALUE!,10:20,0
76,天通苑北,11:05,#VALUE!,0
77,宋家庄,#VALUE!,10:40,0
77,天通苑北,11:25,#VALUE!,0
78,宋家庄,#VALUE!,11:00,0
78,天通苑北,11:45,#VALUE!,0
79,宋家庄,#VALUE!,11:20,0
79,天通苑北,12:05,#VALUE!,0
80,宋家庄,#VALUE!,11:40,0
80,天通苑北,12:25,#VALUE!,0
81,宋家庄,#VALUE!,12:00,0
81,天通苑北,12:45,#VALUE!,0
82,宋家庄,#VALUE!,12:20,0
82,天通苑北,13:05,#VALUE!,0
83,宋家庄,#VALUE!,12:40,0
83,天通苑北,13:25,#VALUE!,0
84,宋家庄,#VALUE!,13:00,0
84,天通苑北,13:45,#VALUE!,0
85,宋家庄,#VALUE!,13:20,0
85,天通苑北,14:05,#VALUE!,0
86,宋家庄,#VALUE!,13:40,0
86,天通苑北,14:25,#VALUE!,0
87,宋家庄,#VALUE!,14:00,0
87,天通苑北,14:45,#VALUE!,0
88,宋家庄,#VALUE!,14:20,0
88,天通苑北,15:05,#VALUE!,0
89,宋家庄,#VALUE!,14:40,0
89,天通苑北,15:25,#VALUE!,0
90,宋家庄,#VALUE!,15:00,0
90,天通苑北,15:45,#VALUE!,0
91,宋家庄,#VALUE!,15:20,0
91,天通苑北,16:05,#VALUE!,0
92,宋家庄,#VALUE!,15:40,0
92,天通苑北,16:25,#VALUE!,0
93,宋家庄,#VALUE!,16:00,0
93,天通苑北,16:45,#VALUE!,0
94,宋家庄,#VALUE!,16:20,0
94,天通苑北,17:05,#VALUE!,0
95,宋家庄,#VALUE!,16:40,0
95,天通苑北,17:25,#VALUE!,0
96,宋家庄,#VALUE!,17:00,0
96,天通苑北,17:45,#VALUE!,0
97,宋家庄,#VALUE!,17:15,0
97,天通苑北,18:00,#VALUE!,0
98,宋家庄,#VALUE!,17:30,0
98,天通苑北,18:15,#VALUE!,0
99,宋家庄,#VALUE!,17:45,0
99,天通苑北,18:30,#VALUE!,0
100,宋家庄,#VALUE!,18:00,0
100,天通苑北,18:45,#VALUE!,0
101,宋家庄,#VALUE!,18:15,0
101,天通苑北,19:00,#VALUE!,0
102,宋家庄,#VALUE!,18:30,0
102,天通苑北,19:15,#VALUE!,0
103,宋家庄,#VALUE!,18:45,0
103,天通苑北,19:30,#VALUE!,0
104,宋家庄,#VALUE!,19:00,0
104,天通苑北,19:45,#VALUE!,0
105,宋家庄,#VALUE!,19:20,0
105,天通苑北,20:05,#VALUE!,0
106,宋家庄,#VALUE!,19:40,0
106,天通苑北,20:25,#VALUE!,0
107,宋家庄,#VALUE!,20:00,0
107,天通苑北,20:45,#VALUE!,0
108,宋家庄,#VALUE!,20:20,0
108,天通苑北,21:05,#VALUE!,0
109,宋家庄,#VALUE!,20:40,0
109,天通苑北,21:25,#VALUE!,0
110,宋家庄,#VALUE!,21:00,0
110,天通苑北,21:45,#VALUE!,0
111,宋家庄,#VALUE!,21:20,0
111,天通苑北,22:05,#VALUE!,0
112,宋家庄,#VALUE!,21:40,0
112,天通苑北,22:25,#VALUE!,0
113,宋家庄,#VALUE!,22:00,0
113,天通苑北,22:45,#VALUE!,0
114,宋家庄,#VALUE!,22:20,0
114,天通苑北,23:05,#VALUE!,0
115,宋家庄,#VALUE!,22:40,0
115,天通苑北,23:25,#VALUE!,0
116,宋家庄,#VALUE!,23:00,0
116,天通苑北,23:45,#VALUE!,0
