Train_name,Station_name,Arrive_time,Departure_time,direction
30,天通苑北,#VALUE!,9:52,1
30,宋家庄,10:37,#VALUE!,1
31,天通苑北,#VALUE!,10:00,1
31,宋家庄,10:45,#VALUE!,1
32,天通苑北,#VALUE!,10:12,1
32,宋家庄,10:57,#VALUE!,1
33,天通苑北,#VALUE!,10:24,1
33,宋家庄,11:09,#VALUE!,1
34,天通苑北,#VALUE!,10:36,1
34,宋家庄,11:21,#VALUE!,1
35,天通苑北,#VALUE!,10:48,1
35,宋家庄,11:33,#VALUE!,1
36,天通苑北,#VALUE!,11:00,1
36,宋家庄,11:45,#VALUE!,1
37,天通苑北,#VALUE!,11:12,1
37,宋家庄,11:57,#VALUE!,1
38,天通苑北,#VALUE!,11:24,1
38,宋家庄,12:09,#VALUE!,1
39,天通苑北,#VALUE!,11:36,1
39,宋家庄,12:21,#VALUE!,1
40,天通苑北,#VALUE!,11:48,1
40,宋家庄,12:33,#VALUE!,1
41,天通苑北,#VALUE!,12:00,1
41,宋家庄,12:45,#VALUE!,1
42,天通苑北,#VALUE!,12:08,1
42,宋家庄,12:53,#VALUE!,1
43,天通苑北,#VALUE!,12:16,1
43,宋家庄,13:01,#VALUE!,1
44,天通苑北,#VALUE!,12:24,1
44,宋家庄,13:09,#VALUE!,1
45,天通苑北,#VALUE!,12:32,1
45,宋家庄,13:17,#VALUE!,1
46,天通苑北,#VALUE!,12:40,1
46,宋家庄,13:25,#VALUE!,1
47,天通苑北,#VALUE!,12:48,1
47,宋家庄,13:33,#VALUE!,1
48,天通苑北,#VALUE!,12:56,1
48,宋家庄,13:41,#VALUE!,1
49,天通苑北,#VALUE!,13:04,1
49,宋家庄,13:49,#VALUE!,1
50,天通苑北,#VALUE!,13:12,1
50,宋家庄,13:57,#VALUE!,1
51,天通苑北,#VALUE!,13:20,1
51,宋家庄,14:05,#VALUE!,1
52,天通苑北,#VALUE!,13:28,1
52,宋家庄,14:13,#VALUE!,1
53,天通苑北,#VALUE!,13:36,1
53,宋家庄,14:21,#VALUE!,1
54,天通苑北,#VALUE!,13:44,1
54,宋家庄,14:29,#VALUE!,1
55,天通苑北,#VALUE!,13:52,1
55,宋家庄,14:37,#VALUE!,1
56,天通苑北,#VALUE!,14:00,1
56,宋家庄,14:45,#VALUE!,1
57,天通苑北,#VALUE!,14:08,1
57,宋家庄,14:53,#VALUE!,1
58,天通苑北,#VALUE!,14:16,1
58,宋家庄,15:01,#VALUE!,1
59,天通苑北,#VALUE!,14:24,1
59,宋家庄,15:09,#VALUE!,1
60,天通苑北,#VALUE!,14:32,1
60,宋家庄,15:17,#VALUE!,1
61,天通苑北,#VALUE!,14:40,1
61,宋家庄,15:25,#VALUE!,1
62,天通苑北,#VALUE!,14:48,1
62,宋家庄,15:33,#VALUE!,1
63,天通苑北,#VALUE!,14:56,1
63,宋家庄,15:41,#VALUE!,1
64,天通苑北,#VALUE!,15:04,1
64,宋家庄,15:49,#VALUE!,1
65,天通苑北,#VALUE!,15:12,1
65,宋家庄,15:57,#VALUE!,1
66,天通苑北,#VALUE!,15:20,1
66,宋家庄,16:05,#VALUE!,1
67,天通苑北,#VALUE!,15:28,1
67,宋家庄,16:13,#VALUE!,1
68,天通苑北,#VALUE!,15:36,1
68,宋家庄,16:21,#VALUE!,1
69,天通苑北,#VALUE!,15:44,1
69,宋家庄,16:29,#VALUE!,1
70,天通苑北,#VALUE!,15:52,1
70,宋家庄,16:37,#VALUE!,1
71,天通苑北,#VALUE!,16:00,1
71,宋家庄,16:45,#VALUE!,1
72,天通苑北,#VALUE!,16:08,1
72,宋家庄,16:53,#VALUE!,1
73,天通苑北,#VALUE!,16:16,1
73,宋家庄,17:01,#VALUE!,1
74,天通苑北,#VALUE!,16:24,1
74,宋家庄,17:09,#VALUE!,1
75,天通苑北,#VALUE!,16:32,1
75,宋家庄,17:17,#VALUE!,1
76,天通苑北,#VALUE!,16:40,1
76,宋家庄,17:25,#VALUE!,1
77,天通苑北,#VALUE!,16:48,1
77,宋家庄,17:33,#VALUE!,1
78,天通苑北,#VALUE!,16:56,1
78,宋家庄,17:41,#VALUE!,1
79,天通苑北,#VALUE!,17:04,1
79,宋家庄,17:49,#VALUE!,1
80,天通苑北,#VALUE!,17:12,1
80,宋家庄,17:57,#VALUE!,1
81,天通苑北,#VALUE!,17:20,1
81,宋家庄,18:05,#VALUE!,1
82,天通苑北,#VALUE!,17:28,1
82,宋家庄,18:13,#VALUE!,1
83,天通苑北,#VALUE!,17:36,1
83,宋家庄,18:21,#VALUE!,1
84,天通苑北,#VALUE!,17:44,1
84,宋家庄,18:29,#VALUE!,1
85,天通苑北,#VALUE!,17:52,1
85,宋家庄,18:37,#VALUE!,1
86,天通苑北,#VALUE!,18:00,1
86,宋家庄,18:45,#VALUE!,1
87,天通苑北,#VALUE!,18:08,1
87,宋家庄,18:53,#VALUE!,1
88,天通苑北,#VALUE!,18:16,1
88,宋家庄,19:01,#VALUE!,1
89,天通苑北,#VALUE!,18:24,1
89,宋家庄,19:09,#VALUE!,1
90,天通苑北,#VALUE!,18:32,1
90,宋家庄,19:17,#VALUE!,1
91,天通苑北,#VALUE!,18:40,1
91,宋家庄,19:25,#VALUE!,1
92,天通苑北,#VALUE!,18:48,1
92,宋家庄,19:33,#VALUE!,1
93,天通苑北,#VALUE!,18:56,1
93,宋家庄,19:41,#VALUE!,1
94,天通苑北,#VALUE!,19:04,1
94,宋家庄,19:49,#VALUE!,1
95,天通苑北,#VALUE!,19:12,1
95,宋家庄,19:57,#VALUE!,1
96,天通苑北,#VALUE!,19:20,1
96,宋家庄,20:05,#VALUE!,1
97,天通苑北,#VALUE!,19:35,1
97,宋家庄,20:20,#VALUE!,1
98,天通苑北,----,19:50,1
98,宋家庄,20:35,#VALUE!,1
99,天通苑北,#VALUE!,20:05,1
99,宋家庄,20:50,#VALUE!,1
100,天通苑北,#VALUE!,20:20,1
100,宋家庄,21:05,#VALUE!,1
101,天通苑北,#VALUE!,20:35,1
101,宋家庄,21:20,#VALUE!,1
102,天通苑北,#VALUE!,20:50,1
102,宋家庄,21:35,#VALUE!,1
103,天通苑北,#VALUE!,21:05,1
103,宋家庄,21:50,#VALUE!,1
104,宋家庄,----,6:00,0
104,天通苑北,6:45,----,0
105,宋家庄,#VALUE!,6:08,0
105,天通苑北,6:53,#VALUE!,0
106,宋家庄,#VALUE!,6:16,0
106,天通苑北,7:01,#VALUE!,0
107,宋家庄,#VALUE!,6:24,0
107,天通苑北,7:09,#VALUE!,0
108,宋家庄,#VALUE!,6:32,0
108,天通苑北,7:17,#VALUE!,0
109,宋家庄,#VALUE!,6:40,0
109,天通苑北,7:25,#VALUE!,0
110,宋家庄,#VALUE!,6:48,0
110,天通苑北,7:33,#VALUE!,0
111,宋家庄,#VALUE!,6:56,0
111,天通苑北,7:41,#VALUE!,0
112,宋家庄,#VALUE!,7:04,0
112,天通苑北,7:49,#VALUE!,0
113,宋家庄,#VALUE!,7:12,0
113,天通苑北,7:57,#VALUE!,0
114,宋家庄,#VALUE!,7:20,0
114,天通苑北,8:05,#VALUE!,0
115,宋家庄,#VALUE!,7:28,0
115,天通苑北,8:13,#VALUE!,0
116,宋家庄,#VALUE!,7:36,0
116,天通苑北,8:21,#VALUE!,0
117,宋家庄,#VALUE!,7:44,0
117,天通苑北,8:29,#VALUE!,0
118,宋家庄,#VALUE!,7:52,0
118,天通苑北,8:37,#VALUE!,0
119,宋家庄,#VALUE!,8:00,0
119,天通苑北,8:45,#VALUE!,0
120,宋家庄,#VALUE!,8:08,0
120,天通苑北,8:53,#VALUE!,0
121,宋家庄,#VALUE!,8:16,0
121,天通苑北,9:01,#VALUE!,0
122,宋家庄,#VALUE!,8:24,0
122,天通苑北,9:09,#VALUE!,0
123,宋家庄,#VALUE!,8:32,0
123,天通苑北,9:17,#VALUE!,0
124,宋家庄,#VALUE!,8:40,0
124,天通苑北,9:25,#VALUE!,0
125,宋家庄,#VALUE!,8:48,0
125,天通苑北,9:33,#VALUE!,0
126,宋家庄,#VALUE!,8:56,0
126,天通苑北,9:41,#VALUE!,0
127,宋家庄,#VALUE!,9:04,0
127,天通苑北,9:49,#VALUE!,0
128,宋家庄,#VALUE!,9:12,0
128,天通苑北,9:57,#VALUE!,0
129,宋家庄,#VALUE!,9:20,0
129,天通苑北,10:05,#VALUE!,0
130,宋家庄,#VALUE!,9:28,0
130,天通苑北,10:13,#VALUE!,0
131,宋家庄,#VALUE!,9:36,0
131,天通苑北,10:21,#VALUE!,0
132,宋家庄,#VALUE!,9:44,0
132,天通苑北,10:29,#VALUE!,0
133,宋家庄,#VALUE!,9:52,0
133,天通苑北,10:37,#VALUE!,0
134,宋家庄,#VALUE!,10:00,0
134,天通苑北,10:45,#VALUE!,0
135,宋家庄,#VALUE!,10:12,0
135,天通苑北,10:57,#VALUE!,0
136,宋家庄,#VALUE!,10:24,0
136,天通苑北,11:09,#VALUE!,0
137,宋家庄,#VALUE!,10:36,0
137,天通苑北,11:21,#VALUE!,0
138,宋家庄,#VALUE!,10:48,0
138,天通苑北,11:33,#VALUE!,0
139,宋家庄,#VALUE!,11:00,0
139,天通苑北,11:45,#VALUE!,0
140,宋家庄,#VALUE!,11:12,0
140,天通苑北,11:57,#VALUE!,0
141,宋家庄,#VALUE!,11:24,0
141,天通苑北,12:09,#VALUE!,0
142,宋家庄,#VALUE!,11:36,0
142,天通苑北,12:21,#VALUE!,0
143,宋家庄,#VALUE!,11:48,0
143,天通苑北,12:33,#VALUE!,0
144,宋家庄,#VALUE!,12:00,0
144,天通苑北,12:45,#VALUE!,0
145,宋家庄,#VALUE!,12:08,0
145,天通苑北,12:53,#VALUE!,0
146,宋家庄,#VALUE!,12:16,0
146,天通苑北,13:01,#VALUE!,0
147,宋家庄,#VALUE!,12:24,0
147,天通苑北,13:09,#VALUE!,0
148,宋家庄,#VALUE!,12:32,0
148,天通苑北,13:17,#VALUE!,0
149,宋家庄,#VALUE!,12:40,0
149,天通苑北,13:25,#VALUE!,0
150,宋家庄,#VALUE!,12:48,0
150,天通苑北,13:33,#VALUE!,0
151,宋家庄,#VALUE!,12:56,0
151,天通苑北,13:41,#VALUE!,0
152,宋家庄,#VALUE!,13:04,0
152,天通苑北,13:49,#VALUE!,0
153,宋家庄,#VALUE!,13:12,0
153,天通苑北,13:57,#VALUE!,0
154,宋家庄,#VALUE!,13:20,0
154,天通苑北,14:05,#VALUE!,0
155,宋家庄,#VALUE!,13:28,0
155,天通苑北,14:13,#VALUE!,0
156,宋家庄,#VALUE!,13:36,0
156,天通苑北,14:21,#VALUE!,0
157,宋家庄,#VALUE!,13:44,0
157,天通苑北,14:29,#VALUE!,0
158,宋家庄,#VALUE!,13:52,0
158,天通苑北,14:37,#VALUE!,0
159,宋家庄,#VALUE!,14:00,0
159,天通苑北,14:45,#VALUE!,0
160,宋家庄,#VALUE!,14:08,0
160,天通苑北,14:53,#VALUE!,0
161,宋家庄,#VALUE!,14:16,0
161,天通苑北,15:01,#VALUE!,0
162,宋家庄,#VALUE!,14:24,0
162,天通苑北,15:09,#VALUE!,0
163,宋家庄,#VALUE!,14:32,0
163,天通苑北,15:17,#VALUE!,0
164,宋家庄,#VALUE!,14:40,0
164,天通苑北,15:25,#VALUE!,0
165,宋家庄,#VALUE!,14:48,0
165,天通苑北,15:33,#VALUE!,0
166,宋家庄,#VALUE!,14:56,0
166,天通苑北,15:41,#VALUE!,0
167,宋家庄,#VALUE!,15:04,0
167,天通苑北,15:49,#VALUE!,0
168,宋家庄,#VALUE!,15:12,0
168,天通苑北,15:57,#VALUE!,0
169,宋家庄,#VALUE!,15:20,0
169,天通苑北,16:05,#VALUE!,0
170,宋家庄,#VALUE!,15:28,0
170,天通苑北,16:13,#VALUE!,0
171,宋家庄,#VALUE!,15:36,0
171,天通苑北,16:21,#VALUE!,0
172,宋家庄,#VALUE!,15:44,0
172,天通苑北,16:29,#VALUE!,0
173,宋家庄,#VALUE!,15:52,0
173,天通苑北,16:37,#VALUE!,0
174,宋家庄,#VALUE!,16:00,0
174,天通苑北,16:45,#VALUE!,0
175,宋家庄,#VALUE!,16:08,0
175,天通苑北,16:53,#VALUE!,0
176,宋家庄,#VALUE!,16:16,0
176,天通苑北,17:01,#VALUE!,0
177,宋家庄,#VALUE!,16:24,0
177,天通苑北,17:09,#VALUE!,0
178,宋家庄,#VALUE!,16:32,0
178,天通苑北,17:17,#VALUE!,0
179,宋家庄,#VALUE!,16:40,0
179,天通苑北,17:25,#VALUE!,0
180,宋家庄,#VALUE!,16:48,0
180,天通苑北,17:33,#VALUE!,0
181,宋家庄,#VALUE!,16:56,0
181,天通苑北,17:41,#VALUE!,0
182,宋家庄,#VALUE!,17:04,0
182,天通苑北,17:49,#VALUE!,0
183,宋家庄,#VALUE!,17:12,0
183,天通苑北,17:57,#VALUE!,0
184,宋家庄,#VALUE!,17:20,0
184,天通苑北,18:05,#VALUE!,0
185,宋家庄,#VALUE!,17:28,0
185,天通苑北,18:13,#VALUE!,0
186,宋家庄,#VALUE!,17:36,0
186,天通苑北,18:21,#VALUE!,0
187,宋家庄,#VALUE!,17:44,0
187,天通苑北,18:29,#VALUE!,0
188,宋家庄,#VALUE!,17:52,0
188,天通苑北,18:37,#VALUE!,0
189,宋家庄,#VALUE!,18:00,0
189,天通苑北,18:45,#VALUE!,0
190,宋家庄,#VALUE!,18:08,0
190,天通苑北,18:53,#VALUE!,0
191,宋家庄,#VALUE!,18:16,0
191,天通苑北,19:01,#VALUE!,0
192,宋家庄,#VALUE!,18:24,0
192,天通苑北,19:09,#VALUE!,0
193,宋家庄,#VALUE!,18:32,0
193,天通苑北,19:17,#VALUE!,0
194,宋家庄,#VALUE!,18:40,0
194,天通苑北,19:25,#VALUE!,0
195,宋家庄,#VALUE!,18:48,0
195,天通苑北,19:33,#VALUE!,0
196,宋家庄,#VALUE!,18:56,0
196,天通苑北,19:41,#VALUE!,0
197,宋家庄,#VALUE!,19:04,0
197,天通苑北,19:49,#VALUE!,0
198,宋家庄,#VALUE!,19:12,0
198,天通苑北,19:57,#VALUE!,0
199,宋家庄,#VALUE!,19:20,0
199,天通苑北,20:05,#VALUE!,0
200,宋家庄,#VALUE!,19:35,0
200,天通苑北,20:20,#VALUE!,0
201,宋家庄,----,19:50,0
201,天通苑北,20:35,#VALUE!,0
202,宋家庄,#VALUE!,20:05,0
202,天通苑北,20:50,#VALUE!,0
203,宋家庄,#VALUE!,20:20,0
203,天通苑北,21:05,#VALUE!,0
204,宋家庄,#VALUE!,20:35,0
204,天通苑北,21:20,#VALUE!,0
205,宋家庄,#VALUE!,20:50,0
205,天通苑北,21:35,#VALUE!,0
206,宋家庄,#VALUE!,21:05,0
206,天通苑北,21:50,#VALUE!,0
