Train_name,Station_name,Arrive_time,Departure_time,direction
75,宋家庄,10:55,#VALUE!,1
76,天通苑北,#VALUE!,10:15,1
76,宋家庄,11:00,#VALUE!,1
77,天通苑北,#VALUE!,10:20,1
77,宋家庄,11:05,#VALUE!,1
78,天通苑北,#VALUE!,10:25,1
78,宋家庄,11:10,#VALUE!,1
79,天通苑北,#VALUE!,10:30,1
79,宋家庄,11:15,#VALUE!,1
80,天通苑北,#VALUE!,10:35,1
80,宋家庄,11:20,#VALUE!,1
81,天通苑北,#VALUE!,10:40,1
81,宋家庄,11:25,#VALUE!,1
82,天通苑北,#VALUE!,10:45,1
82,宋家庄,11:30,#VALUE!,1
83,天通苑北,#VALUE!,10:50,1
83,宋家庄,11:35,#VALUE!,1
84,天通苑北,#VALUE!,10:55,1
84,宋家庄,11:40,#VALUE!,1
85,天通苑北,#VALUE!,11:00,1
85,宋家庄,11:45,#VALUE!,1
86,天通苑北,#VALUE!,11:05,1
86,宋家庄,11:50,#VALUE!,1
87,天通苑北,#VALUE!,11:10,1
87,宋家庄,11:55,#VALUE!,1
88,天通苑北,#VALUE!,11:15,1
88,宋家庄,12:00,#VALUE!,1
89,天通苑北,#VALUE!,11:20,1
89,宋家庄,12:05,#VALUE!,1
90,天通苑北,#VALUE!,11:25,1
90,宋家庄,12:10,#VALUE!,1
91,天通苑北,#VALUE!,11:30,1
91,宋家庄,12:15,#VALUE!,1
92,天通苑北,#VALUE!,11:35,1
92,宋家庄,12:20,#VALUE!,1
93,天通苑北,#VALUE!,11:40,1
93,宋家庄,12:25,#VALUE!,1
94,天通苑北,#VALUE!,11:45,1
94,宋家庄,12:30,#VALUE!,1
95,天通苑北,#VALUE!,11:50,1
95,宋家庄,12:35,#VALUE!,1
96,天通苑北,#VALUE!,11:55,1
96,宋家庄,12:40,#VALUE!,1
97,天通苑北,#VALUE!,12:00,1
97,宋家庄,12:45,#VALUE!,1
98,宋家庄,----,5:20,0
98,天通苑北,6:05,----,0
99,宋家庄,#VALUE!,5:25,0
99,天通苑北,6:10,#VALUE!,0
100,宋家庄,#VALUE!,5:30,0
100,天通苑北,6:15,#VALUE!,0
101,宋家庄,#VALUE!,5:35,0
101,天通苑北,6:20,#VALUE!,0
102,宋家庄,#VALUE!,5:40,0
102,天通苑北,6:25,#VALUE!,0
103,宋家庄,#VALUE!,5:45,0
103,天通苑北,6:30,#VALUE!,0
104,宋家庄,#VALUE!,5:50,0
104,天通苑北,6:35,#VALUE!,0
105,宋家庄,#VALUE!,5:55,0
105,天通苑北,6:40,#VALUE!,0
106,宋家庄,#VALUE!,6:00,0
106,天通苑北,6:45,#VALUE!,0
107,宋家庄,#VALUE!,6:05,0
107,天通苑北,6:50,#VALUE!,0
108,宋家庄,#VALUE!,6:10,0
108,天通苑北,6:55,#VALUE!,0
109,宋家庄,#VALUE!,6:15,0
109,天通苑北,7:00,#VALUE!,0
110,宋家庄,#VALUE!,6:20,0
110,天通苑北,7:05,#VALUE!,0
111,宋家庄,#VALUE!,6:25,0
111,天通苑北,7:10,#VALUE!,0
112,宋家庄,#VALUE!,6:30,0
112,天通苑北,7:15,#VALUE!,0
113,宋家庄,#VALUE!,6:35,0
113,天通苑北,7:20,#VALUE!,0
114,宋家庄,#VALUE!,6:40,0
114,天通苑北,7:25,#VALUE!,0
115,宋家庄,#VALUE!,6:45,0
115,天通苑北,7:30,#VALUE!,0
116,宋家庄,#VALUE!,6:50,0
116,天通苑北,7:35,#VALUE!,0
117,宋家庄,#VALUE!,6:55,0
117,天通苑北,7:40,#VALUE!,0
118,宋家庄,#VALUE!,7:00,0
118,天通苑北,7:45,#VALUE!,0
119,宋家庄,#VALUE!,7:03,0
119,天通苑北,7:48,#VALUE!,0
120,宋家庄,#VALUE!,7:06,0
120,天通苑北,7:51,#VALUE!,0
121,宋家庄,#VALUE!,7:09,0
121,天通苑北,7:54,#VALUE!,0
122,宋家庄,#VALUE!,7:12,0
122,天通苑北,7:57,#VALUE!,0
123,宋家庄,#VALUE!,7:15,0
123,天通苑北,8:00,#VALUE!,0
124,宋家庄,#VALUE!,7:18,0
124,天通苑北,8:03,#VALUE!,0
125,宋家庄,#VALUE!,7:21,0
125,天通苑北,8:06,#VALUE!,0
126,宋家庄,#VALUE!,7:24,0
126,天通苑北,8:09,#VALUE!,0
127,宋家庄,#VALUE!,7:27,0
127,天通苑北,8:12,#VALUE!,0
128,宋家庄,#VALUE!,7:30,0
128,天通苑北,8:15,#VALUE!,0
129,宋家庄,#VALUE!,7:33,0
129,天通苑北,8:18,#VALUE!,0
130,宋家庄,#VALUE!,7:36,0
130,天通苑北,8:21,#VALUE!,0
131,宋家庄,#VALUE!,7:39,0
131,天通苑北,8:24,#VALUE!,0
132,宋家庄,#VALUE!,7:42,0
132,天通苑北,8:27,#VALUE!,0
133,宋家庄,#VALUE!,7:45,0
133,天通苑北,8:30,#VALUE!,0
134,宋家庄,#VALUE!,7:48,0
134,天通苑北,8:33,#VALUE!,0
135,宋家庄,#VALUE!,7:51,0
135,天通苑北,8:36,#VALUE!,0
136,宋家庄,#VALUE!,7:54,0
136,天通苑北,8:39,#VALUE!,0
137,宋家庄,#VALUE!,7:57,0
137,天通苑北,8:42,#VALUE!,0
138,宋家庄,#VALUE!,8:00,0
138,天通苑北,8:45,#VALUE!,0
139,宋家庄,#VALUE!,8:03,0
139,天通苑北,8:48,#VALUE!,0
140,宋家庄,#VALUE!,8:06,0
140,天通苑北,8:51,#VALUE!,0
141,宋家庄,#VALUE!,8:09,0
141,天通苑北,8:54,#VALUE!,0
142,宋家庄,#VALUE!,8:12,0
142,天通苑北,8:57,#VALUE!,0
143,宋家庄,#VALUE!,8:15,0
143,天通苑北,9:00,#VALUE!,0
144,宋家庄,#VALUE!,8:18,0
144,天通苑北,9:03,#VALUE!,0
145,宋家庄,#VALUE!,8:21,0
145,天通苑北,9:06,#VALUE!,0
146,宋家庄,#VALUE!,8:24,0
146,天通苑北,9:09,#VALUE!,0
147,宋家庄,#VALUE!,8:27,0
147,天通苑北,9:12,#VALUE!,0
148,宋家庄,#VALUE!,8:30,0
148,天通苑北,9:15,#VALUE!,0
149,宋家庄,#VALUE!,8:33,0
149,天通苑北,9:18,#VALUE!,0
150,宋家庄,#VALUE!,8:36,0
150,天通苑北,9:21,#VALUE!,0
151,宋家庄,#VALUE!,8:39,0
151,天通苑北,9:24,#VALUE!,0
152,宋家庄,#VALUE!,8:42,0
152,天通苑北,9:27,#VALUE!,0
153,宋家庄,#VALUE!,8:45,0
153,天通苑北,9:30,#VALUE!,0
154,宋家庄,#VALUE!,8:48,0
154,天通苑北,9:33,#VALUE!,0
155,宋家庄,#VALUE!,8:51,0
155,天通苑北,9:36,#VALUE!,0
156,宋家庄,#VALUE!,8:54,0
156,天通苑北,9:39,#VALUE!,0
157,宋家庄,#VALUE!,8:57,0
157,天通苑北,9:42,#VALUE!,0
158,宋家庄,#VALUE!,9:00,0
158,天通苑北,9:45,#VALUE!,0
159,宋家庄,#VALUE!,9:05,0
159,天通苑北,9:50,#VALUE!,0
160,宋家庄,#VALUE!,9:10,0
160,天通苑北,9:55,#VALUE!,0
161,宋家庄,#VALUE!,9:15,0
161,天通苑北,10:00,#VALUE!,0
162,宋家庄,#VALUE!,9:20,0
162,天通苑北,10:05,#VALUE!,0
163,宋家庄,#VALUE!,9:25,0
163,天通苑北,10:10,#VALUE!,0
164,宋家庄,#VALUE!,9:30,0
164,天通苑北,10:15,#VALUE!,0
165,宋家庄,#VALUE!,9:35,0
165,天通苑北,10:20,#VALUE!,0
166,宋家庄,#VALUE!,9:40,0
166,天通苑北,10:25,#VALUE!,0
167,宋家庄,#VALUE!,9:45,0
167,天通苑北,10:30,#VALUE!,0
168,宋家庄,#VALUE!,9:50,0
168,天通苑北,10:35,#VALUE!,0
169,宋家庄,#VALUE!,9:55,0
169,天通苑北,10:40,#VALUE!,0
170,宋家庄,#VALUE!,10:00,0
170,天通苑北,10:45,#VALUE!,0
171,宋家庄,#VALUE!,10:05,0
171,天通苑北,10:50,#VALUE!,0
172,宋家庄,#VALUE!,10:10,0
172,天通苑北,10:55,#VALUE!,0
173,宋家庄,#VALUE!,10:15,0
173,天通苑北,11:00,#VALUE!,0
174,宋家庄,#VALUE!,10:20,0
174,天通苑北,11:05,#VALUE!,0
175,宋家庄,#VALUE!,10:25,0
175,天通苑北,11:10,#VALUE!,0
176,宋家庄,#VALUE!,10:30,0
176,天通苑北,11:15,#VALUE!,0
177,宋家庄,#VALUE!,10:35,0
177,天通苑北,11:20,#VALUE!,0
178,宋家庄,#VALUE!,10:40,0
178,天通苑北,11:25,#VALUE!,0
179,宋家庄,#VALUE!,10:45,0
179,天通苑北,11:30,#VALUE!,0
180,宋家庄,#VALUE!,10:50,0
180,天通苑北,11:35,#VALUE!,0
181,宋家庄,#VALUE!,10:55,0
181,天通苑北,11:40,#VALUE!,0
182,宋家庄,#VALUE!,11:00,0
182,天通苑北,11:45,#VALUE!,0
183,宋家庄,#VALUE!,11:05,0
183,天通苑北,11:50,#VALUE!,0
184,宋家庄,#VALUE!,11:10,0
184,天通苑北,11:55,#VALUE!,0
185,宋家庄,#VALUE!,11:15,0
185,天通苑北,12:00,#VALUE!,0
186,宋家庄,#VALUE!,11:20,0
186,天通苑北,12:05,#VALUE!,0
187,宋家庄,#VALUE!,11:25,0
187,天通苑北,12:10,#VALUE!,0
188,宋家庄,#VALUE!,11:30,0
188,天通苑北,12:15,#VALUE!,0
189,宋家庄,#VALUE!,11:35,0
189,天通苑北,12:20,#VALUE!,0
190,宋家庄,#VALUE!,11:40,0
190,天通苑北,12:25,#VALUE!,0
191,宋家庄,#VALUE!,11:45,0
191,天通苑北,12:30,#VALUE!,0
192,宋家庄,#VALUE!,11:50,0
192,天通苑北,12:35,#VALUE!,0
193,宋家庄,#VALUE!,11:55,0
193,天通苑北,12:40,#VALUE!,0
194,宋家庄,#VALUE!,12:00,0
194,天通苑北,12:45,#VALUE!,0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
